pair_subj,pair_emo,subj_i,subj_j,emotion1,emotion2,matched,same_culture,rho
"('P26', 'P27')","('disgust', 'anger')",P26,P27,disgust,anger,False,True,0.0405440836545553
"('P26', 'P27')","('disgust', 'disgust')",P26,P27,disgust,disgust,True,True,0.0284114656589519
"('P26', 'P27')","('disgust', 'sadness')",P26,P27,disgust,sadness,False,True,0.0001831214800684
"('P26', 'P27')","('disgust', 'happiness')",P26,P27,disgust,happiness,False,True,0.0403638849850977
"('P26', 'P27')","('disgust', 'surprise')",P26,P27,disgust,surprise,False,True,0.0272265713369391
"('P26', 'P27')","('sadness', 'neutral')",P26,P27,sadness,neutral,False,True,-0.0118407703211935
"('P26', 'P27')","('sadness', 'fear')",P26,P27,sadness,fear,False,True,-0.0476966336351579
"('P26', 'P27')","('sadness', 'anger')",P26,P27,sadness,anger,False,True,-0.028807444815675
"('P26', 'P27')","('sadness', 'disgust')",P26,P27,sadness,disgust,False,True,0.0010654039455832
"('P26', 'P27')","('sadness', 'sadness')",P26,P27,sadness,sadness,True,True,0.0302220879118435
"('P26', 'P27')","('sadness', 'happiness')",P26,P27,sadness,happiness,False,True,-0.097696957762196
"('P26', 'P27')","('sadness', 'surprise')",P26,P27,sadness,surprise,False,True,-0.0340105056474742
"('P26', 'P27')","('happiness', 'neutral')",P26,P27,happiness,neutral,False,True,8.889536262034446e-05
"('P26', 'P27')","('happiness', 'fear')",P26,P27,happiness,fear,False,True,0.0534639656423033
"('P26', 'P27')","('happiness', 'anger')",P26,P27,happiness,anger,False,True,0.02901018255019
"('P26', 'P27')","('happiness', 'disgust')",P26,P27,happiness,disgust,False,True,0.0074879630928346
"('P26', 'P27')","('happiness', 'sadness')",P26,P27,happiness,sadness,False,True,-0.022331704952615
"('P26', 'P27')","('happiness', 'happiness')",P26,P27,happiness,happiness,True,True,0.1008436562720879
"('P26', 'P27')","('happiness', 'surprise')",P26,P27,happiness,surprise,False,True,0.0251320668543703
"('P26', 'P27')","('surprise', 'neutral')",P26,P27,surprise,neutral,False,True,-0.0223783187197512
"('P26', 'P27')","('surprise', 'fear')",P26,P27,surprise,fear,False,True,0.0451461770925797
"('P26', 'P27')","('surprise', 'anger')",P26,P27,surprise,anger,False,True,0.0067069380220404
"('P26', 'P27')","('surprise', 'disgust')",P26,P27,surprise,disgust,False,True,0.010716914644859
"('P26', 'P27')","('surprise', 'sadness')",P26,P27,surprise,sadness,False,True,-0.0218704084766758
"('P26', 'P27')","('surprise', 'happiness')",P26,P27,surprise,happiness,False,True,0.0349881076378361
"('P26', 'P27')","('surprise', 'surprise')",P26,P27,surprise,surprise,True,True,0.0123811360597867
"('P26', 'P28')","('neutral', 'neutral')",P26,P28,neutral,neutral,True,True,0.002424856735519
"('P26', 'P28')","('neutral', 'fear')",P26,P28,neutral,fear,False,True,0.0005786261072215
"('P26', 'P28')","('neutral', 'anger')",P26,P28,neutral,anger,False,True,-0.0447291594431946
"('P26', 'P28')","('neutral', 'disgust')",P26,P28,neutral,disgust,False,True,-0.0086205426583128
"('P26', 'P28')","('neutral', 'sadness')",P26,P28,neutral,sadness,False,True,0.0041118722807596
"('P26', 'P28')","('neutral', 'happiness')",P26,P28,neutral,happiness,False,True,-0.0455800166798822
"('P26', 'P28')","('neutral', 'surprise')",P26,P28,neutral,surprise,False,True,0.0062056458456335
"('P26', 'P28')","('fear', 'neutral')",P26,P28,fear,neutral,False,True,-0.0379406927466775
"('P26', 'P28')","('fear', 'fear')",P26,P28,fear,fear,True,True,0.0553999173784664
"('P26', 'P28')","('fear', 'anger')",P26,P28,fear,anger,False,True,0.0935730237439826
"('P26', 'P28')","('fear', 'disgust')",P26,P28,fear,disgust,False,True,0.0212297023168106
"('P26', 'P28')","('fear', 'sadness')",P26,P28,fear,sadness,False,True,0.0748826447114958
"('P26', 'P28')","('fear', 'happiness')",P26,P28,fear,happiness,False,True,0.0524147581354317
"('P26', 'P28')","('fear', 'surprise')",P26,P28,fear,surprise,False,True,0.0217638016958768
"('P26', 'P28')","('anger', 'neutral')",P26,P28,anger,neutral,False,True,0.0329879261474603
"('P26', 'P28')","('anger', 'fear')",P26,P28,anger,fear,False,True,0.0385082052659417
"('P26', 'P28')","('anger', 'anger')",P26,P28,anger,anger,True,True,0.0709109781968308
"('P26', 'P28')","('anger', 'disgust')",P26,P28,anger,disgust,False,True,0.0010735463588865
"('P26', 'P28')","('anger', 'sadness')",P26,P28,anger,sadness,False,True,0.0230683425188104
"('P26', 'P28')","('anger', 'happiness')",P26,P28,anger,happiness,False,True,0.0745081478023421
"('P26', 'P28')","('anger', 'surprise')",P26,P28,anger,surprise,False,True,0.0287806323364525
"('P26', 'P28')","('disgust', 'neutral')",P26,P28,disgust,neutral,False,True,0.0074898473396873
"('P26', 'P28')","('disgust', 'fear')",P26,P28,disgust,fear,False,True,0.0332017248213338
"('P26', 'P28')","('disgust', 'anger')",P26,P28,disgust,anger,False,True,0.0473178680131903
"('P26', 'P28')","('disgust', 'disgust')",P26,P28,disgust,disgust,True,True,0.0297620402070062
"('P26', 'P28')","('disgust', 'sadness')",P26,P28,disgust,sadness,False,True,0.0012346312418044
"('P26', 'P28')","('disgust', 'happiness')",P26,P28,disgust,happiness,False,True,0.0239275825086533
"('P26', 'P28')","('disgust', 'surprise')",P26,P28,disgust,surprise,False,True,-0.0008017401117578
"('P26', 'P28')","('sadness', 'neutral')",P26,P28,sadness,neutral,False,True,-0.0611892957029314
"('P26', 'P28')","('sadness', 'fear')",P26,P28,sadness,fear,False,True,-0.0662369422881481
"('P26', 'P28')","('sadness', 'anger')",P26,P28,sadness,anger,False,True,-0.0982910475587191
"('P26', 'P28')","('sadness', 'disgust')",P26,P28,sadness,disgust,False,True,-0.0116859709296615
"('P26', 'P28')","('sadness', 'sadness')",P26,P28,sadness,sadness,True,True,-0.0436698900034403
"('P26', 'P28')","('sadness', 'happiness')",P26,P28,sadness,happiness,False,True,-0.0963509322929859
"('P26', 'P28')","('sadness', 'surprise')",P26,P28,sadness,surprise,False,True,-0.0500289135153729
"('P26', 'P28')","('happiness', 'neutral')",P26,P28,happiness,neutral,False,True,0.0600000307197006
"('P26', 'P28')","('happiness', 'fear')",P26,P28,happiness,fear,False,True,0.0643961484054817
"('P26', 'P28')","('happiness', 'anger')",P26,P28,happiness,anger,False,True,0.10316731257887
"('P26', 'P28')","('happiness', 'disgust')",P26,P28,happiness,disgust,False,True,0.0005236915598594
"('P26', 'P28')","('happiness', 'sadness')",P26,P28,happiness,sadness,False,True,0.0576780033761007
"('P26', 'P28')","('happiness', 'happiness')",P26,P28,happiness,happiness,True,True,0.1035914430251852
"('P26', 'P28')","('happiness', 'surprise')",P26,P28,happiness,surprise,False,True,0.0532578807433653
"('P26', 'P28')","('surprise', 'neutral')",P26,P28,surprise,neutral,False,True,-0.0211137983098582
"('P26', 'P28')","('surprise', 'fear')",P26,P28,surprise,fear,False,True,-0.0072156169400294
"('P26', 'P28')","('surprise', 'anger')",P26,P28,surprise,anger,False,True,0.1150215433169132
"('P26', 'P28')","('surprise', 'disgust')",P26,P28,surprise,disgust,False,True,-0.0460729298251238
"('P26', 'P28')","('surprise', 'sadness')",P26,P28,surprise,sadness,False,True,0.1007881404643121
"('P26', 'P28')","('surprise', 'happiness')",P26,P28,surprise,happiness,False,True,0.0679577399485901
"('P26', 'P28')","('surprise', 'surprise')",P26,P28,surprise,surprise,True,True,0.093006633464721
"('P26', 'P29')","('neutral', 'neutral')",P26,P29,neutral,neutral,True,True,-0.0001171144307038
"('P26', 'P29')","('neutral', 'fear')",P26,P29,neutral,fear,False,True,-0.0050938859462058
"('P26', 'P29')","('neutral', 'anger')",P26,P29,neutral,anger,False,True,-0.0504899592517301
"('P26', 'P29')","('neutral', 'disgust')",P26,P29,neutral,disgust,False,True,0.0089279716542683
"('P26', 'P29')","('neutral', 'sadness')",P26,P29,neutral,sadness,False,True,0.0101585678348511
"('P26', 'P29')","('neutral', 'happiness')",P26,P29,neutral,happiness,False,True,0.00941712402422
"('P26', 'P29')","('neutral', 'surprise')",P26,P29,neutral,surprise,False,True,-0.0532966858159713
"('P26', 'P29')","('fear', 'neutral')",P26,P29,fear,neutral,False,True,-0.0116456342440707
"('P26', 'P29')","('fear', 'fear')",P26,P29,fear,fear,True,True,-0.0454930216333016
"('P26', 'P29')","('fear', 'anger')",P26,P29,fear,anger,False,True,0.0481123863156148
"('P26', 'P29')","('fear', 'disgust')",P26,P29,fear,disgust,False,True,0.0137033078745526
"('P26', 'P29')","('fear', 'sadness')",P26,P29,fear,sadness,False,True,0.0494278646710747
"('P26', 'P29')","('fear', 'happiness')",P26,P29,fear,happiness,False,True,0.0367162038229249
"('P26', 'P29')","('fear', 'surprise')",P26,P29,fear,surprise,False,True,0.0495712737925962
"('P26', 'P29')","('anger', 'neutral')",P26,P29,anger,neutral,False,True,-0.0174372008985501
"('P26', 'P29')","('anger', 'fear')",P26,P29,anger,fear,False,True,-0.0234053448106855
"('P26', 'P29')","('anger', 'anger')",P26,P29,anger,anger,True,True,0.0380372769275038
"('P26', 'P29')","('anger', 'disgust')",P26,P29,anger,disgust,False,True,0.0154068610974294
"('P26', 'P29')","('anger', 'sadness')",P26,P29,anger,sadness,False,True,0.0118483643146564
"('P26', 'P29')","('anger', 'happiness')",P26,P29,anger,happiness,False,True,0.0003017612774538
"('P26', 'P29')","('anger', 'surprise')",P26,P29,anger,surprise,False,True,0.0443221081928129
"('P26', 'P29')","('disgust', 'neutral')",P26,P29,disgust,neutral,False,True,-0.0009884798566744
"('P26', 'P29')","('disgust', 'fear')",P26,P29,disgust,fear,False,True,0.003468728668857
"('P26', 'P29')","('disgust', 'anger')",P26,P29,disgust,anger,False,True,0.0315570252137411
"('P26', 'P29')","('disgust', 'disgust')",P26,P29,disgust,disgust,True,True,-0.0134804915429164
"('P26', 'P29')","('disgust', 'sadness')",P26,P29,disgust,sadness,False,True,-0.0108375953266971
"('P26', 'P29')","('disgust', 'happiness')",P26,P29,disgust,happiness,False,True,-0.004079769186655
"('P26', 'P29')","('disgust', 'surprise')",P26,P29,disgust,surprise,False,True,0.0353820131809733
"('P26', 'P29')","('sadness', 'neutral')",P26,P29,sadness,neutral,False,True,0.0377767485492885
"('P26', 'P29')","('sadness', 'fear')",P26,P29,sadness,fear,False,True,0.0274276435288132
"('P26', 'P29')","('sadness', 'anger')",P26,P29,sadness,anger,False,True,-0.0444467113891809
"('P26', 'P29')","('sadness', 'disgust')",P26,P29,sadness,disgust,False,True,-0.0418887125783845
"('P26', 'P29')","('sadness', 'sadness')",P26,P29,sadness,sadness,True,True,-0.0214004123096981
"('P26', 'P29')","('sadness', 'happiness')",P26,P29,sadness,happiness,False,True,-0.0062524062439963
"('P26', 'P29')","('sadness', 'surprise')",P26,P29,sadness,surprise,False,True,-0.0439345610136101
"('P26', 'P29')","('happiness', 'neutral')",P26,P29,happiness,neutral,False,True,-0.0435670191919403
"('P26', 'P29')","('happiness', 'fear')",P26,P29,happiness,fear,False,True,-0.016346518285963
"('P26', 'P29')","('happiness', 'anger')",P26,P29,happiness,anger,False,True,0.0455367665933344
"('P26', 'P29')","('happiness', 'disgust')",P26,P29,happiness,disgust,False,True,0.0370507092116502
"('P26', 'P29')","('happiness', 'sadness')",P26,P29,happiness,sadness,False,True,0.0059142343371948
"('P26', 'P29')","('happiness', 'happiness')",P26,P29,happiness,happiness,True,True,0.0076366041425134
"('P26', 'P29')","('happiness', 'surprise')",P26,P29,happiness,surprise,False,True,0.0376399486461712
"('P26', 'P29')","('surprise', 'neutral')",P26,P29,surprise,neutral,False,True,-0.0186961754388508
"('P26', 'P29')","('surprise', 'fear')",P26,P29,surprise,fear,False,True,-0.0211020778569968
"('P26', 'P29')","('surprise', 'anger')",P26,P29,surprise,anger,False,True,-0.0054033213195753
"('P26', 'P29')","('surprise', 'disgust')",P26,P29,surprise,disgust,False,True,0.0353005450047906
"('P26', 'P29')","('surprise', 'sadness')",P26,P29,surprise,sadness,False,True,0.0078509627537754
"('P26', 'P29')","('surprise', 'happiness')",P26,P29,surprise,happiness,False,True,-0.0036138392328129
"('P26', 'P29')","('surprise', 'surprise')",P26,P29,surprise,surprise,True,True,-0.0037660321747111
"('P26', 'P3')","('neutral', 'neutral')",P26,P3,neutral,neutral,True,False,0.0016217192633266
"('P26', 'P3')","('neutral', 'fear')",P26,P3,neutral,fear,False,False,-0.0372624805002977
"('P26', 'P3')","('neutral', 'anger')",P26,P3,neutral,anger,False,False,-0.0172265682527788
"('P26', 'P3')","('neutral', 'disgust')",P26,P3,neutral,disgust,False,False,-0.0435780471212237
"('P26', 'P3')","('neutral', 'sadness')",P26,P3,neutral,sadness,False,False,-0.0361420589672821
"('P26', 'P3')","('neutral', 'happiness')",P26,P3,neutral,happiness,False,False,-0.0393279354027054
"('P26', 'P3')","('neutral', 'surprise')",P26,P3,neutral,surprise,False,False,-0.0366600991001964
"('P26', 'P3')","('fear', 'neutral')",P26,P3,fear,neutral,False,False,-0.0026036503894854
"('P26', 'P3')","('fear', 'fear')",P26,P3,fear,fear,True,False,0.0387649302829809
"('P26', 'P3')","('fear', 'anger')",P26,P3,fear,anger,False,False,0.0276495487168214
"('P26', 'P3')","('fear', 'disgust')",P26,P3,fear,disgust,False,False,0.0472491306410939
"('P26', 'P3')","('fear', 'sadness')",P26,P3,fear,sadness,False,False,0.0826376246354967
"('P26', 'P3')","('fear', 'happiness')",P26,P3,fear,happiness,False,False,0.0589884728950969
"('P26', 'P3')","('fear', 'surprise')",P26,P3,fear,surprise,False,False,0.0399257055794367
"('P26', 'P3')","('anger', 'neutral')",P26,P3,anger,neutral,False,False,0.0043358756931736
"('P26', 'P3')","('anger', 'fear')",P26,P3,anger,fear,False,False,0.0430615341589371
"('P26', 'P3')","('anger', 'anger')",P26,P3,anger,anger,True,False,0.0382668124774417
"('P26', 'P3')","('anger', 'disgust')",P26,P3,anger,disgust,False,False,0.0487602141718045
"('P26', 'P3')","('anger', 'sadness')",P26,P3,anger,sadness,False,False,0.0503897476006413
"('P26', 'P3')","('anger', 'happiness')",P26,P3,anger,happiness,False,False,0.0624819743807196
"('P26', 'P3')","('anger', 'surprise')",P26,P3,anger,surprise,False,False,0.0435200805645087
"('P26', 'P3')","('disgust', 'neutral')",P26,P3,disgust,neutral,False,False,-0.0063453533139967
"('P26', 'P3')","('disgust', 'fear')",P26,P3,disgust,fear,False,False,0.0475346729557715
"('P26', 'P3')","('disgust', 'anger')",P26,P3,disgust,anger,False,False,0.0105911622465865
"('P26', 'P3')","('disgust', 'disgust')",P26,P3,disgust,disgust,True,False,0.0330016608014311
"('P26', 'P3')","('disgust', 'sadness')",P26,P3,disgust,sadness,False,False,0.0217959395358977
"('P26', 'P3')","('disgust', 'happiness')",P26,P3,disgust,happiness,False,False,0.0298849782514055
"('P26', 'P3')","('disgust', 'surprise')",P26,P3,disgust,surprise,False,False,0.0268699313515469
"('P26', 'P3')","('sadness', 'neutral')",P26,P3,sadness,neutral,False,False,0.001307192650974
"('P26', 'P3')","('sadness', 'fear')",P26,P3,sadness,fear,False,False,-0.0648561721404391
"('P26', 'P3')","('sadness', 'anger')",P26,P3,sadness,anger,False,False,-0.0358841856432986
"('P26', 'P3')","('sadness', 'disgust')",P26,P3,sadness,disgust,False,False,-0.0607309547084583
"('P26', 'P3')","('sadness', 'sadness')",P26,P3,sadness,sadness,True,False,-0.0613225154706938
"('P26', 'P3')","('sadness', 'happiness')",P26,P3,sadness,happiness,False,False,-0.0727606789914826
"('P26', 'P3')","('sadness', 'surprise')",P26,P3,sadness,surprise,False,False,-0.0681348062939338
"('P26', 'P3')","('happiness', 'neutral')",P26,P3,happiness,neutral,False,False,0.0012206614575927
"('P26', 'P3')","('happiness', 'fear')",P26,P3,happiness,fear,False,False,0.0650196626123486
"('P26', 'P3')","('happiness', 'anger')",P26,P3,happiness,anger,False,False,0.0555898022856948
"('P26', 'P3')","('happiness', 'disgust')",P26,P3,happiness,disgust,False,False,0.0684136228229007
"('P26', 'P3')","('happiness', 'sadness')",P26,P3,happiness,sadness,False,False,0.050956801076603
"('P26', 'P3')","('happiness', 'happiness')",P26,P3,happiness,happiness,True,False,0.0840220595752008
"('P26', 'P3')","('happiness', 'surprise')",P26,P3,happiness,surprise,False,False,0.0802261835212014
"('P26', 'P3')","('surprise', 'neutral')",P26,P3,surprise,neutral,False,False,0.0049724456018307
"('P26', 'P3')","('surprise', 'fear')",P26,P3,surprise,fear,False,False,0.0697992677381394
"('P26', 'P3')","('surprise', 'anger')",P26,P3,surprise,anger,False,False,0.0107485413647175
"('P26', 'P3')","('surprise', 'disgust')",P26,P3,surprise,disgust,False,False,-0.0017887381670881
"('P26', 'P3')","('surprise', 'sadness')",P26,P3,surprise,sadness,False,False,0.0534880803657855
"('P26', 'P3')","('surprise', 'happiness')",P26,P3,surprise,happiness,False,False,0.0224084136518668
"('P26', 'P3')","('surprise', 'surprise')",P26,P3,surprise,surprise,True,False,0.0159472860276296
"('P26', 'P30')","('neutral', 'neutral')",P26,P30,neutral,neutral,True,True,0.0113678080491954
"('P26', 'P30')","('neutral', 'fear')",P26,P30,neutral,fear,False,True,-0.0428986424503851
"('P26', 'P30')","('neutral', 'anger')",P26,P30,neutral,anger,False,True,-0.0337850601503885
"('P26', 'P30')","('neutral', 'disgust')",P26,P30,neutral,disgust,False,True,0.0249386594698419
"('P26', 'P30')","('neutral', 'sadness')",P26,P30,neutral,sadness,False,True,-0.0328116116152137
"('P26', 'P30')","('neutral', 'happiness')",P26,P30,neutral,happiness,False,True,0.0307769853245922
"('P26', 'P30')","('neutral', 'surprise')",P26,P30,neutral,surprise,False,True,-0.0173979984943341
"('P26', 'P30')","('fear', 'neutral')",P26,P30,fear,neutral,False,True,-0.0097930247601287
"('P26', 'P30')","('fear', 'fear')",P26,P30,fear,fear,True,True,0.1246069425640656
"('P26', 'P30')","('fear', 'anger')",P26,P30,fear,anger,False,True,0.089629769872893
"('P26', 'P30')","('fear', 'disgust')",P26,P30,fear,disgust,False,True,0.0278452904891745
"('P26', 'P30')","('fear', 'sadness')",P26,P30,fear,sadness,False,True,0.1009575067987841
"('P26', 'P30')","('fear', 'happiness')",P26,P30,fear,happiness,False,True,-0.0799603723463224
"('P26', 'P30')","('fear', 'surprise')",P26,P30,fear,surprise,False,True,0.0665679148128232
"('P26', 'P30')","('anger', 'neutral')",P26,P30,anger,neutral,False,True,-0.0243867746272988
"('P26', 'P30')","('anger', 'fear')",P26,P30,anger,fear,False,True,0.0694759566299233
"('P26', 'P30')","('anger', 'anger')",P26,P30,anger,anger,True,True,0.0644129112831574
"('P26', 'P30')","('anger', 'disgust')",P26,P30,anger,disgust,False,True,-0.0163929260489703
"('P26', 'P30')","('anger', 'sadness')",P26,P30,anger,sadness,False,True,0.0573967751156054
"('P26', 'P30')","('anger', 'happiness')",P26,P30,anger,happiness,False,True,-0.0665564758440414
"('P26', 'P30')","('anger', 'surprise')",P26,P30,anger,surprise,False,True,0.0597115404792658
"('P26', 'P30')","('disgust', 'neutral')",P26,P30,disgust,neutral,False,True,-0.0076175674196984
"('P26', 'P30')","('disgust', 'fear')",P26,P30,disgust,fear,False,True,0.0394819795064958
"('P26', 'P30')","('disgust', 'anger')",P26,P30,disgust,anger,False,True,0.0369754537505473
"('P26', 'P30')","('disgust', 'disgust')",P26,P30,disgust,disgust,True,True,-0.030315881637436
"('P26', 'P30')","('disgust', 'sadness')",P26,P30,disgust,sadness,False,True,0.0324754588749658
"('P26', 'P30')","('disgust', 'happiness')",P26,P30,disgust,happiness,False,True,-0.0214413034472693
"('P26', 'P30')","('disgust', 'surprise')",P26,P30,disgust,surprise,False,True,0.0094159928237032
"('P26', 'P30')","('sadness', 'neutral')",P26,P30,sadness,neutral,False,True,0.003900190953595
"('P26', 'P30')","('sadness', 'fear')",P26,P30,sadness,fear,False,True,-0.0911727104180071
"('P26', 'P30')","('sadness', 'anger')",P26,P30,sadness,anger,False,True,-0.068398622494058
"('P26', 'P30')","('sadness', 'disgust')",P26,P30,sadness,disgust,False,True,0.008164733913933
"('P26', 'P30')","('sadness', 'sadness')",P26,P30,sadness,sadness,True,True,-0.0680258068994802
"('P26', 'P30')","('sadness', 'happiness')",P26,P30,sadness,happiness,False,True,0.0750978293046568
"('P26', 'P30')","('sadness', 'surprise')",P26,P30,sadness,surprise,False,True,-0.0657147082915931
"('P26', 'P30')","('happiness', 'neutral')",P26,P30,happiness,neutral,False,True,-0.0218867521953172
"('P26', 'P30')","('happiness', 'fear')",P26,P30,happiness,fear,False,True,0.0854266627902319
"('P26', 'P30')","('happiness', 'anger')",P26,P30,happiness,anger,False,True,0.0551209998736634
"('P26', 'P30')","('happiness', 'disgust')",P26,P30,happiness,disgust,False,True,-0.0247168869667762
"('P26', 'P30')","('happiness', 'sadness')",P26,P30,happiness,sadness,False,True,0.0537913269456895
"('P26', 'P30')","('happiness', 'happiness')",P26,P30,happiness,happiness,True,True,-0.079075594729735
"('P26', 'P30')","('happiness', 'surprise')",P26,P30,happiness,surprise,False,True,0.0579167721209596
"('P26', 'P30')","('surprise', 'neutral')",P26,P30,surprise,neutral,False,True,0.0029182442886067
"('P26', 'P30')","('surprise', 'fear')",P26,P30,surprise,fear,False,True,0.0674010344758725
"('P26', 'P30')","('surprise', 'anger')",P26,P30,surprise,anger,False,True,0.0452176812496627
"('P26', 'P30')","('surprise', 'disgust')",P26,P30,surprise,disgust,False,True,0.0073468018987437
"('P26', 'P30')","('surprise', 'sadness')",P26,P30,surprise,sadness,False,True,-0.0340316581294183
"('P26', 'P30')","('surprise', 'happiness')",P26,P30,surprise,happiness,False,True,-0.0105463618149978
"('P26', 'P30')","('surprise', 'surprise')",P26,P30,surprise,surprise,True,True,0.0498309837354854
"('P26', 'P32')","('neutral', 'neutral')",P26,P32,neutral,neutral,True,True,-0.0048680281857694
"('P26', 'P32')","('neutral', 'fear')",P26,P32,neutral,fear,False,True,0.0386465651645576
"('P26', 'P32')","('neutral', 'anger')",P26,P32,neutral,anger,False,True,0.0245414501635105
"('P26', 'P32')","('neutral', 'disgust')",P26,P32,neutral,disgust,False,True,-0.0066621901611261
"('P26', 'P32')","('neutral', 'sadness')",P26,P32,neutral,sadness,False,True,0.0446777275543326
"('P26', 'P32')","('neutral', 'happiness')",P26,P32,neutral,happiness,False,True,-0.0392672250781664
"('P26', 'P32')","('neutral', 'surprise')",P26,P32,neutral,surprise,False,True,-0.0451110668222363
"('P26', 'P32')","('fear', 'neutral')",P26,P32,fear,neutral,False,True,-0.0046513723628891
"('P26', 'P32')","('fear', 'fear')",P26,P32,fear,fear,True,True,-0.0874960826454562
"('P26', 'P32')","('fear', 'anger')",P26,P32,fear,anger,False,True,0.0122566896933956
"('P26', 'P32')","('fear', 'disgust')",P26,P32,fear,disgust,False,True,0.0355879977035685
"('P26', 'P32')","('fear', 'sadness')",P26,P32,fear,sadness,False,True,-0.0418133115549754
"('P26', 'P32')","('fear', 'happiness')",P26,P32,fear,happiness,False,True,0.0952669846691625
"('P26', 'P32')","('fear', 'surprise')",P26,P32,fear,surprise,False,True,0.0406581403929644
"('P26', 'P32')","('anger', 'neutral')",P26,P32,anger,neutral,False,True,0.0291506633918719
"('P26', 'P32')","('anger', 'fear')",P26,P32,anger,fear,False,True,-0.0521521107333481
"('P26', 'P32')","('anger', 'anger')",P26,P32,anger,anger,True,True,-0.0302510995459498
"('P26', 'P32')","('anger', 'disgust')",P26,P32,anger,disgust,False,True,0.011255191103299
"('P26', 'P32')","('anger', 'sadness')",P26,P32,anger,sadness,False,True,-0.0547334329531083
"('P26', 'P32')","('anger', 'happiness')",P26,P32,anger,happiness,False,True,0.081533709482765
"('P26', 'P32')","('anger', 'surprise')",P26,P32,anger,surprise,False,True,0.0386544227483669
"('P26', 'P32')","('disgust', 'neutral')",P26,P32,disgust,neutral,False,True,0.0068109601997615
"('P26', 'P32')","('disgust', 'fear')",P26,P32,disgust,fear,False,True,-0.0236202826598512
"('P26', 'P32')","('disgust', 'anger')",P26,P32,disgust,anger,False,True,-0.0222731458411445
"('P26', 'P32')","('disgust', 'disgust')",P26,P32,disgust,disgust,True,True,-0.015107464178414
"('P26', 'P32')","('disgust', 'sadness')",P26,P32,disgust,sadness,False,True,-0.0367097755901326
"('P26', 'P32')","('disgust', 'happiness')",P26,P32,disgust,happiness,False,True,0.0321052264317381
"('P26', 'P32')","('disgust', 'surprise')",P26,P32,disgust,surprise,False,True,0.036236885784655
"('P26', 'P32')","('sadness', 'neutral')",P26,P32,sadness,neutral,False,True,-0.0002838369942332
"('P26', 'P32')","('sadness', 'fear')",P26,P32,sadness,fear,False,True,0.0490234493772131
"('P26', 'P32')","('sadness', 'anger')",P26,P32,sadness,anger,False,True,0.0052232877978271
"('P26', 'P32')","('sadness', 'disgust')",P26,P32,sadness,disgust,False,True,-0.0196999691794385
"('P26', 'P32')","('sadness', 'sadness')",P26,P32,sadness,sadness,True,True,0.0498316375940429
"('P26', 'P32')","('sadness', 'happiness')",P26,P32,sadness,happiness,False,True,-0.109134174879314
"('P26', 'P32')","('sadness', 'surprise')",P26,P32,sadness,surprise,False,True,-0.0423475281291754
"('P26', 'P32')","('happiness', 'neutral')",P26,P32,happiness,neutral,False,True,0.0026614490536264
"('P26', 'P32')","('happiness', 'fear')",P26,P32,happiness,fear,False,True,-0.043419630006336
"('P26', 'P32')","('happiness', 'anger')",P26,P32,happiness,anger,False,True,-0.0179069559554585
"('P26', 'P32')","('happiness', 'disgust')",P26,P32,happiness,disgust,False,True,0.017877385913239
"('P26', 'P32')","('happiness', 'sadness')",P26,P32,happiness,sadness,False,True,-0.0434628469475254
"('P26', 'P32')","('happiness', 'happiness')",P26,P32,happiness,happiness,True,True,0.1076706480778602
"('P26', 'P32')","('happiness', 'surprise')",P26,P32,happiness,surprise,False,True,0.0382329747005706
"('P26', 'P32')","('surprise', 'neutral')",P26,P32,surprise,neutral,False,True,0.0013100292989644
"('P26', 'P32')","('surprise', 'fear')",P26,P32,surprise,fear,False,True,0.0637283114372711
"('P26', 'P32')","('surprise', 'anger')",P26,P32,surprise,anger,False,True,-0.0009512794899215
"('P26', 'P32')","('surprise', 'disgust')",P26,P32,surprise,disgust,False,True,0.0252362753580237
"('P26', 'P32')","('surprise', 'sadness')",P26,P32,surprise,sadness,False,True,0.0077971135352276
"('P26', 'P32')","('surprise', 'happiness')",P26,P32,surprise,happiness,False,True,0.026930516799598
"('P26', 'P32')","('surprise', 'surprise')",P26,P32,surprise,surprise,True,True,0.0432809499382043
"('P26', 'P33')","('neutral', 'neutral')",P26,P33,neutral,neutral,True,True,-0.0030806938932831
"('P26', 'P33')","('neutral', 'fear')",P26,P33,neutral,fear,False,True,-0.0447300884087835
"('P26', 'P33')","('neutral', 'anger')",P26,P33,neutral,anger,False,True,-0.0398024582608995
"('P26', 'P33')","('neutral', 'disgust')",P26,P33,neutral,disgust,False,True,0.0047819342220253
"('P26', 'P33')","('neutral', 'sadness')",P26,P33,neutral,sadness,False,True,-0.0480276847866512
"('P26', 'P33')","('neutral', 'happiness')",P26,P33,neutral,happiness,False,True,-0.0028903082369068
"('P26', 'P33')","('neutral', 'surprise')",P26,P33,neutral,surprise,False,True,0.0069727668580011
"('P26', 'P33')","('fear', 'neutral')",P26,P33,fear,neutral,False,True,-0.0703499551929389
"('P26', 'P33')","('fear', 'fear')",P26,P33,fear,fear,True,True,0.1079215849894698
"('P26', 'P33')","('fear', 'anger')",P26,P33,fear,anger,False,True,0.0245606239605491
"('P26', 'P33')","('fear', 'disgust')",P26,P33,fear,disgust,False,True,-0.0294061377843844
"('P26', 'P33')","('fear', 'sadness')",P26,P33,fear,sadness,False,True,-0.016455907302073
